id,title,input_user
1140346,"A Herança","Um terror psicológico sobre um homem que retorna ao Brasil e descobre segredos macabros em uma casa no interior, onde o passado familiar esconde horrores inesperados."
666,"Central do Brasil","Um drama emocionante sobre uma mulher amarga que acaba cuidando de um menino órfão em uma viagem pelo Nordeste, mostrando a transformação de ambos no caminho."
93858,"Tabu","Um drama romântico sobre uma idosa misteriosa cujo passado na África é revelado após sua morte, explorando temas como colonialismo e amor proibido."
1395822,"Senna por trás das cameras","Um documentário revelador sobre os bastidores da produção do filme sobre o lendário piloto de F1, mostrando os desafios técnicos e criativos para contar sua história."
232771,"Promiscuidade os Pivetes de Kátia","Um drama polêmico sobre uma família que se envolve em uma espiral de libertinagem após um acidente, explorando tabus sexuais e relacionamentos disfuncionais."
310569,"Que Horas Ela Volta?","Um drama social sobre uma empregada doméstica que lida com as diferenças de classe quando sua filha chega para morar na casa dos patrões, gerando tensões e conflitos."
446159,"Bacurau","Um thriller político sobre um povoado do sertão que desaparece do mapa, enquanto assassinatos misteriosos levam os moradores a se revoltar contra um inimigo invisível."
928334,"O Amante de Júlia","Um romance dramático sobre um casal em crise após um acidente, onde a rejeição leva a um novo amor, mas o passado volta para assombrá-los."
58235,"Bruna Surfistinha","Um drama biográfico sobre uma jovem de classe média que se torna garota de programa e famosa blogueira, enfrentando preconceitos e buscando sua independência."
42148,"Pixote: A Lei do Mais Fraco","Um drama social cru sobre um menino abandonado que sobrevive nas ruas através do crime, mostrando a violência e a falta de oportunidades para menores marginalizados."
75268,"Histórias Que Nossas Babás Não Contavam","Uma comédia irreverente que satiriza contos de fadas, com uma princesa ninfomaníaca, anões excêntricos e muito humor adulto."
506464,"O Doutrinador","Um thriller político sobre um vigilante mascarado que luta contra a corrupção no Brasil, usando métodos violentos para fazer justiça com as próprias mãos."
829424,"Perlimps","Uma animação fantástica sobre dois agentes secretos de reinos rivais que devem unir forças para salvar criaturas mágicas e restaurar a paz em uma floresta ameaçada."
656563,"Ricos de Amor","Um romance leve sobre um jovem rico que esconde sua identidade para conquistar uma garota, criando confusões engraçadas e mostrando que o amor vai além do dinheiro."
1054561,"Abraço de Mãe","Um terror emocional sobre bombeiros em uma missão para evacuar um asilo durante uma tempestade, enfrentando perigos sobrenaturais e dilemas morais."
1340714,"Falando das Flores","Um drama político sobre um noivo desaparecido durante protestos, enquanto seu parceiro enfrenta o caos e a dor em meio a um casamento interrompido pela repressão."
613868,"Primos","Um romance proibido entre dois primos em uma cidade pequena, explorando temas como sexualidade, religião e aceitação em uma narrativa sensível e emocionante."
652483,"Modo Avião","Uma comédia romântica sobre uma influenciadora digital que é forçada a se desconectar do celular e descobrir a vida real, com situações hilárias e lições valiosas."
502581,"Nada a Perder","Um drama biográfico sobre um líder religioso controverso, mostrando sua ascensão, escândalos e a construção de um império midiático e religioso no Brasil."
1043808,"Vitória","Um drama baseado em fatos reais sobre uma idosa que documenta o tráfico de drogas em seu bairro, enfrentando perigos para denunciar a violência e a corrupção."
429474,"Esperando Cecília","Um drama minimalista sobre dois amigos que aguardam a chegada de alguém especial, explorando diálogos profundos e a passagem do tempo em um encontro cotidiano."
429210,"Bingo: O Rei das Manhãs","Um drama biográfico sobre um famoso palhaço de TV que luta contra o anonimato e a frustração de ser reconhecido apenas por seu personagem, não por sua verdadeira identidade."
786705,"Confissões de uma Garota Excluída","Um drama adolescente sobre uma garota que tenta se reinventar em uma nova escola após sofrer bullying, mostrando suas inseguranças e a busca por aceitação."
40423,"Orfeu do Carnaval","Um drama musical que adapta o mito de Orfeu e Eurídice no cenário do Carnaval carioca, com samba, paixão e tragédia em uma narrativa poética e emocional."
558556,"Astaroth","Um terror sobrenatural sobre um tatuador obcecado por um demônio, cujos rituais sombrios atraem forças malignas que ameaçam destruir sua vida e de quem ele ama."
67062,"Terra em Transe","Um drama político alegórico sobre um poeta dividido entre a revolução e a loucura em um país fictício, criticando a corrupção e a manipulação do poder."
418896,"O Vendedor de Sonhos","Um drama filosófico sobre um mendigo que salva um homem do suicídio e o leva em uma jornada de transformação, questionando o sentido da vida e os valores da sociedade."
820710,"Medusa","Um terror feminista sobre uma gangue de mulheres que perseguem e punem outras que consideram pecadoras, em uma crítica à moralidade e à violência religiosa."
203217,"Minha Mãe é uma Peça: O Filme","Uma comédia popular sobre uma mãe divorciada que tenta reconstruir sua vida e reconquistar o amor dos filhos, com situações hilárias e emocionantes."
52333,"Nosso Lar","Um drama espiritual baseado nas obras de Chico Xavier, mostrando a vida após a morte em uma colônia espiritual e as lições aprendidas por um médico recém-chegado."
1220450,"Casamento às Cegas Brasil: Depois do Altar","Um reality show em formato de documentário que reúne participantes de um experimento social sobre amor e relacionamentos, revelando dramas e reconciliações."
44125,"Do Começo ao Fim","Um romance controverso sobre dois meio-irmãos que desenvolvem um relacionamento amoroso, explorando tabus familiares e a complexidade dos sentimentos humanos."
1429511,"Vislumbres","Um documentário experimental sobre a cultura ballroom em São Paulo, mostrando a arte, a resistência e a expressão da comunidade LGBTQIA+ através da dança e da moda."
1193283,"Salão De Baile","Um documentário sobre a cena LGBTQIA+ em salões de baile, celebrando a diversidade, a criatividade e a luta por visibilidade em um espaço de acolhimento e expressão."
42109,"Gabriela, Cravo e Canela","Um drama romântico baseado no clássico de Jorge Amado, sobre uma mulher sensual que desafia os costumes de uma cidade conservadora no Nordeste dos anos 1920."
1184420,"Morando com o Crush","Uma comédia romântica sobre dois adolescentes apaixonados cujos pais começam a namorar, forçando-os a conviver e enfrentar sentimentos confusos sob o mesmo teto."
1156212,"Maníaco do Parque","Um thriller baseado em crimes reais, sobre uma jornalista que investiga um assassino em série, colocando sua própria vida em risco para desvendar os horrores cometidos."
1131279,"Princesa Adormecida","Um romance fantástico sobre uma adolescente superprotegida que descobre um mistério do passado e precisa enfrentar uma vilã vingativa para salvar seu destino."
1097702,"Falas Femininas","Um documentário emocionante que reúne histórias de mulheres diversas, discutindo desafios, conquistas e a luta por igualdade em diferentes contextos sociais."
1004284,"Nosso Lar 2: Os Mensageiros","Uma continuação espiritualista sobre espíritos em missão na Terra, explorando temas como redenção, ajuda ao próximo e a conexão entre os planos material e espiritual."
594797,"Maria Luiza","Um documentário sobre a primeira mulher trans nas Forças Armadas brasileiras, mostrando sua batalha por reconhecimento e respeito em um ambiente tradicionalmente conservador."
8440,"Carandiru","Um drama baseado em fatos reais sobre a vida no maior presídio da América Latina, mostrando a violência, a solidariedade e o massacre que marcou a história do Brasil."
651906,"M-8: Quando a Morte Socorre a Vida","Um thriller médico sobre um estudante que investiga a identidade de um cadáver usado em suas aulas de anatomia, descobrindo segredos sombrios e ligações com seu passado."
1025463,"Esposa de Aluguel","Uma comédia romântica sobre um solteirão que contrata uma falsa esposa para herdar uma fortuna, mas acaba se envolvendo em confusões e sentimentos inesperados."
648818,"Julian sem A, sem O","Um documentário íntimo sobre um artista trans que compartilha sua jornada de autodescoberta, desafios e a busca por aceitação em um mundo cheio de preconceitos."
42234,"Dona Flor e Seus Dois Maridos","Uma comédia clássica sobre uma viúva que recebe a visita do fantasma do marido falecido, criando situações hilárias e românticas com seu novo e recatado esposo."
7343,"Cidade dos Homens","Um drama urbano sobre dois amigos crescendo em uma favela, enfrentando a violência das gangues e os desafios da vida adulta em um cenário de desigualdade social."
553608,"Cinderela Pop","Um musical moderno sobre uma princesa dos dias atuais que perde tudo, mas encontra o amor e a força para reconstruir sua vida com autenticidade e independência."
43615,"Lula, o Filho do Brasil","Um drama biográfico sobre a infância e juventude do ex-presidente brasileiro, mostrando sua origem humilde, lutas políticas e ascensão na vida pública."
466190,"O Matador","Um faroeste brasileiro sobre um cangaceiro que busca vingança contra um poderoso francês explorador de pedras preciosas, em um cenário de violência e injustiça no sertão."
661595,"A Princesa da Yakuza","Um thriller de ação sobre uma herdeira da máfia japonesa que descobre seu passado e precisa lutar para sobreviver em São Paulo, com cenas de lutas e conspirações."
962232,"Depois do Universo","Um romance emocionante sobre uma pianista com lúpus que encontra um médico gentil, mostrando como o amor pode surgir mesmo em meio às maiores adversidades da vida."
364327,"Jonas","Um thriller psicológico sobre um jovem que sequestra a filha de sua patroa durante o Carnaval, levando-a para uma jornada perturbadora dentro de um carro alegórico."
471076,"Aconteceu, virou Manchete! A História da Rede Manchete","Um documentário nostálgico sobre a extinta TV Manchete, relembrando seus programas icônicos, jornalismo ousado e dramas históricos que marcaram a televisão brasileira."
1274746,"Baby","Um drama LGBTQIA+ sobre um jovem ex-detento que se envolve com um homem mais velho, explorando relações de poder, afeto e sobrevivência nas ruas de São Paulo."
227975,"Praia do Futuro","Um drama sobre um salva-vidas que se muda para a Alemanha após salvar um turista, deixando para trás seu irmão mais novo e um romance que mudará sua vida para sempre."
361790,"Ninguém Ama Ninguém por Mais de Dois Anos","Uma comédia romântica que acompanha cinco casais nos anos 60, mostrando desejos, traições e as complexidades do amor em uma sociedade cheia de moralismos."
230430,"Mar Negro","Um terror sobrenatural sobre pescadores que enfrentam uma contaminação misteriosa transformando criaturas marinhas em monstros assassinos, em uma luta pela sobrevivência."
1312855,"Por Você","Um drama romântico sobre um legista que reencontra um grande amor do passado, revivendo memórias e enfrentando vícios em uma história de arrependimento e redenção."
39641,"À Deriva","Um drama familiar sobre uma adolescente que testemunha a infidelidade do pai durante as férias, desencadeando conflitos e revelações dolorosas em uma casa de praia."
1442605,"Desatando o nós","Uma animação poética sobre um jovem que descobre a liberdade ao desatar os laços que o prendem, em uma metáfora visual sobre crescimento e autoconhecimento."
42031,"A Hora da Estrela","Um drama social sobre uma jovem nordestina que migra para São Paulo em busca de uma vida melhor, enfrentando solidão, exploração e a dura realidade da cidade grande."
368103,"Chatô: O Rei do Brasil","Um drama histórico sobre o magnata das comunicações Assis Chateaubriand, sua relação com Getúlio Vargas e o poder da mídia no Brasil do século XX."
40096,"O Auto da Compadecida","Uma comédia clássica do sertão nordestino, onde dois amigos espertalhões enganam a todos em uma série de aventuras repletas de humor, crítica social e elementos fantásticos."
40823,"O Homem Que Copiava","Um romance policial sobre um operador de fotocópias que se envolve em um plano criminoso para impressionar a mulher que ama, em uma trama cheia de reviravoltas e ironias."
504592,"Divino Amor","Uma ficção científica distópica sobre uma mulher religiosa que trabalha em um cartório e tenta salvar casamentos, enquanto enfrenta uma crise em seu próprio relacionamento."
1016767,"Saudade fez Morada aqui Dentro","Um drama sensível sobre um adolescente que está perdendo a visão e precisa encontrar motivação na vida, enquanto lida com incertezas e a descoberta de novos caminhos."
67612,"Deus e o Diabo na Terra do Sol","Um faroeste espiritual sobre um sertanejo que segue um líder religioso em busca de salvação, mas acaba envolvido em uma revolta sangrenta contra os poderosos da região."
1109778,"Evidências do Amor","Um romance fantástico sobre um homem que revive memórias de um relacionamento passado toda vez que ouve uma música especial, em uma jornada emocional sobre amor e perdão."
519248,"Impressões do Brasil","Um documentário histórico sobre a evolução da imprensa no Brasil, desde os primeiros jornais clandestinos até a era da televisão, com críticas à censura e à manipulação."
237791,"Hoje Eu Quero Voltar Sozinho","Um drama LGBTQIA+ sobre um adolescente cego que descobre sua sexualidade ao se apaixonar por um colega, em uma narrativa delicada sobre autoconhecimento e aceitação."
401912,"A Cidade do Futuro","Um drama sobre uma família não convencional formada por três pessoas em um relacionamento poliamoroso, enfrentando preconceitos e buscando felicidade no sertão da Bahia."
1021330,"Corpolítica","Um documentário urgente sobre a falta de representatividade LGBTQIA+ na política brasileira, mostrando candidatos que desafiam a violência e o conservadorismo para lutar por direitos."
760147,"Silvio","Um thriller biográfico sobre o sequestro do famoso apresentador de TV, revelando segredos de sua vida pessoal e os bastidores de sua carreira midiática."
362314,"Meu Amigo Hindu","Um drama emocional sobre um diretor de cinema que enfrenta uma doença terminal e forma um vínculo profundo com um menino hindu, em uma reflexão sobre vida e morte."
97989,"O Som ao Redor","Um thriller social sobre uma rua de classe média que vive sob a tensão da chegada de uma milícia, mostrando medos, desigualdades e violências cotidianas."
566221,"Democracia em Vertigem","Um documentário político sobre o impeachment de Dilma Rousseff, com imagens exclusivas dos bastidores e uma análise da polarização que dividiu o Brasil."
476724,"Dona Flor e Seus Dois Maridos","Uma releitura da comédia clássica sobre uma viúva dividida entre o marido falecido, que volta como fantasma, e seu novo e conservador esposo, em situações hilárias e picantes."
16956,"Um Tiro no Escuro","Um thriller sobre uma mãe que busca desesperadamente a filha sequestrada, trabalhando em um bar de striptease enquanto investiga pistas em aeroportos e ruas de Lisboa."
884533,"Um Ano Inesquecível - Inverno","Um romance adolescente sobre uma garota obrigada a viajar com os pais para uma estação de ski, onde encontra novos amigos e um amor que muda sua perspectiva da vida."
1175252,"Pousada Sonhar","Um terror psicológico sobre uma pousada onde hóspedes enfrentam seus piores medos e desejos ocultos, em uma trama cheia de suspense e reviravoltas sobrenaturais."
34277,"Os Normais 2 - A Noite Mais Maluca de Todas","Uma comédia sobre um casal em crise que decide experimentar um ménage à trois, levando a uma noite de confusões hilárias e encontros inesperados na noite carioca."
608804,"A Menina Que Matou os Pais","Um thriller baseado em crimes reais, mostrando a história de uma jovem envolvida no assassinato dos próprios pais, com revelações chocantes e um julgamento polêmico."
1228547,"Comitiva Esperança","Um documentário musical sobre violeiros que viajam pelo Centro-Oeste brasileiro em busca da cultura pantaneira, celebrando tradições e a vida no interior."
763544,"Fotos Privadas","Um drama íntimo sobre um casal gay que recebe um convidado para uma experiência erótica, explorando desejos, ciúmes e a dinâmica dos relacionamentos abertos."
1294295,"The Guardian","Um drama fantástico sobre um avô que precisa confrontar seus preconceitos quando percebe que o neto tem uma identidade de gênero diferente, em uma narrativa sensível sobre aceitação."
548544,"A Vida Invisível","Um drama emocionante sobre duas irmãs separadas pelo destino no Rio dos anos 1950, cujas vidas são marcadas por saudade, cartas não lidas e sonhos interrompidos."
84255,"A Dama do Lotação","Um drama erótico sobre uma mulher traumatizada que busca satisfação sexual com estranhos em transportes públicos, em uma crítica aos tabus e à repressão sexual."
223706,"O Menino e o Mundo","Uma animação poética sobre um menino que parte em uma jornada surreal para encontrar o pai, retratando o mundo através de seus olhos inocentes e cheios de imaginação."
45318,"Ilha das Flores","Um documentário ácido e irônico sobre a cadeia de consumo, seguindo o caminho de um tomate desde o supermercado até um lixão, expondo desigualdades sociais brutais."
339663,"Josef Mengele, Meu Pai, Rua Alguém, 5555","Um drama histórico sobre o encontro entre um criminoso de guerra nazista e seu filho no Brasil, revelando segredos sombrios e a fuga da justiça após a Segunda Guerra."
332719,"Ponte Aérea","Um romance contemporâneo sobre dois desconhecidos que se conectam durante um voo cancelado, explorando atração, diferenças sociais e a imprevisibilidade do amor."
211166,"Rio, Eu Te Amo","Uma antologia de curtas que celebram o Rio de Janeiro, com histórias de amor, drama e humor em diferentes cenários da cidade, mostrando sua diversidade e beleza."
764541,"O Rio do Desejo","Um drama erótico sobre três irmãos apaixonados pela mesma mulher em uma casa às margens do Rio Negro, onde desejos proibidos e ciúmes levam a conflitos intensos."
785538,"7 Prisioneiros","Um thriller social sobre um jovem que cai em um esquema de trabalho análogo à escravidão em São Paulo, enfrentando dilemas morais para sobreviver e se libertar."
102784,"2 Coelhos","Um thriller de ação sobre um homem que planeja se vingar de um político corrupto e um criminoso, em uma trama cheia de violência, humor negro e reviravoltas."
289538,"Meteorango Kid, Herói Intergaláctico","Um filme cult dos anos 60 sobre um jovem alienado que vagueia pela Bahia, misturando protesto político, experimentação visual e uma crítica à sociedade repressiva."
448763,"Amor.com","Um romance leve sobre uma blogueira de moda e um vlogueiro de games que se apaixonam após um encontro desastroso, mostrando os desafios do amor na era digital."
1175147,"Tudo por um Pop Star 2","Uma comédia adolescente sobre três amigas que viajam para ver o show de um cantor famoso, enfrentando confusões e descobrindo o verdadeiro valor da amizade."
580077,"Nada a Perder 2: Não Se Pode Esconder a Verdade","Um drama que continua a história do líder religioso, revelando escândalos financeiros e políticos por trás de seu império midiático e sua relação com o poder."
912664,"20:00","Um thriller psicológico sobre um homem obcecado por sua vizinha, cuja rotina meticulosa se transforma em uma espiral de alucinações e comportamentos perturbadores."
607442,"O Livro dos Prazeres","Um drama filosófico sobre uma professora que aprende sobre amor e prazer com um homem mais velho, em uma narrativa reflexiva sobre relacionamentos e autoconhecimento."
123945,"Área Q","Um thriller sobrenatural sobre um jornalista que investiga avistamentos de OVNIs no interior do Brasil, descobrindo segredos que desafiam a realidade e sua sanidade."
470079,"Baunilha","Um documentário ousado sobre um mestre de BDSM e sua relação com uma cineasta, explorando fetiches, poder e sexualidade em um contexto artístico e íntimo."
1056212,"Irmão do Jorel Especial de Natal: Irmão do Noel","Uma animação divertida sobre um músico que busca o verdadeiro significado do Natal, enquanto tenta desvendar um mistério envolvendo presentes roubados e Papai Noel."
46993,"Madame Satã","Um drama biográfico sobre o lendário artista e criminoso João Francisco dos Santos, que desafia convenções sociais no Rio dos anos 1930 com sua personalidade explosiva."
87217,"A Concepção","Um drama experimental sobre jovens que adotam um estilo de vida libertário após conhecer um estranho, questionando moralidade e excesso em uma jornada existencial."
962682,"Um Ano Inesquecível - Verão","Um romance carnavalesco sobre uma jovem que odeia festas, mas precisa se infiltrar em uma escola de samba para conquistar seu sonho na moda, encontrando amor no caminho."
603531,"Sem Coração","Um drama de verão sobre uma adolescente que se apaixona por uma garota misteriosa com uma cicatriz no peito, explorando sexualidade e amizade nos anos 90."
870800,"Anunnaki - Mensageiros do Vento","Uma animação mitológica sobre seres extraterrestres que criaram a humanidade, misturando lendas sumérias, dilúvio e uma guerra cósmica que moldou o destino da Terra."
1147964,"Angela","Um drama realista sobre uma socialite que se envolve com um homem violento, levando a um dos casos mais famosos de feminicídio no Brasil, com críticas à impunidade."
1391131,"Deságue","Um curta experimental sobre um vilarejo atingido por um fenômeno inexplicável, onde os habitantes enfrentam perdas e desespero em uma narrativa visualmente poética."
334005,"Crônicas Estelares: Livro de Memorias","Uma ficção científica sobre alienígenas que preparam a humanidade para uma invasão iminente, enquanto um grupo secreto tenta desvendar a conspiração cósmica."
612304,"Divaldo: O Mensageiro da Paz","Um drama espiritual sobre o médium Divaldo Franco, mostrando sua infância difícil, descobertas mediúnicas e missão de ajudar os outros através da doutrina espírita."
1107551,"Obsessão","Um thriller psicológico sobre uma mulher perseguida por uma ex-namorada obcecada, em uma trama de suspense que explora medo, controle e violência em relacionamentos LGBTQIA+."
755339,"Tudo Bem no Natal Que Vem","Uma comédia natalina sobre um homem rabugento preso em um loop temporal, revivendo o Natal repetidamente até aprender lições sobre família e generosidade."
482016,"Gosto se Discute","Uma comédia sobre um chef arrogante que perde o paladar e precisa se reinventar, enquanto lida com uma auditora exigente e a concorrência de um food truck."
760154,"Diários de Intercâmbio","Uma comédia sobre duas amigas que enfrentam choques culturais e confusões hilárias durante um intercâmbio nos EUA, aprendendo sobre independência e amizade."
320275,"Mãos Sangrentas","Um thriller noir sobre criminosos fugitivos que aterrorizam o interior do Brasil, enquanto um deles questiona seus atos e sonha em reencontrar a mãe antes da polícia os pegar."
356527,"13 Histórias Estranhas","Uma antologia de terror com contos assustadores dirigidos por cineastas independentes, incluindo fantasmas, assassinos e rituais satânicos no sul do Brasil."
320704,"Sabotage: Maestro do Canão","Um documentário emocionante sobre a vida e legado do rapper Sabotage, desde sua infância na periferia de SP até seu trágico assassinato e impacto na cultura hip-hop."
1032795,"O Sequestro do Voo 375","Um thriller baseado em fatos reais sobre o sequestro de um avião no Brasil, com um piloto heroico que executa manobras arriscadas para salvar os passageiros de um plano suicida."
1209095,"Gato Galáctico e o Feitiço do Tempo","Uma aventura infantil sobre um menino que ganha um relógio mágico e viaja para um vilarejo enfeitiçado, onde deve derrotar um vilão para salvar crianças desaparecidas."
377273,"Aquarius","Um drama sobre uma mulher que resiste a despejos em seu prédio histórico no Recife, enfrentando uma construtora gananciosa em uma batalha por memória e resistência."
263100,"As Intimidades de Analu e Fernanda","Um thriller psicológico sobre um relacionamento lésbico abusivo, onde ciúmes e violência levam a um crime passional com consequências devastadoras."
250231,"Césio 137 - O Pesadelo de Goiânia","Um drama baseado no acidente radioativo que chocou o Brasil, mostrando a negligência, o sofrimento das vítimas e a luta por justiça após a contaminação por césio."
1086786,"Tá Escrito","Uma comédia fantástica sobre uma mulher que ganha um livro mágico capaz de tornar reais as previsões astrológicas que escreve, causando caos e transformações inesperadas."
985166,"Infantaria","Um curta-metragem poético sobre uma menina que deseja crescer, um menino que quer o pai de volta e uma visitante misteriosa, em uma narrativa sobre infância e ausência."
69335,"Estômago","Um drama sobre um cozinheiro talentoso que sai do Nordeste para SP, onde sua habilidade culinária o leva ao sucesso, mas também ao crime, em uma trama de ascensão e queda."
479871,"Aos Teus Olhos","Um drama intenso sobre um professor de natação acusado injustamente, cuja vida desmorona quando o caso viraliza, levantando questões sobre justiça e reputação."
45532,"Uns Braços","Um drama de época baseado em Machado de Assis, sobre um jovem aprendiz obcecado pelos braços da esposa de seu patrão, em uma narrativa de desejo e repressão sexual."
1365706,"MC Hariel, MC Ryan SP e MC Cabelinho The Town 2023","Um documentário musical sobre o trio de rappers que homenageia MC Kevin em um grande festival, celebrando o funk, trap e a cultura das periferias brasileiras."
943397,"Fazendo Meu Filme","Um romance adolescente sobre uma garota aprovada em um intercâmbio, dividida entre ficar com sua paixão ou partir para viver novas experiências no exterior."
80785,"Curral de Mulheres","Um thriller de exploração sobre mulheres sequestradas e mantidas em cativeiro em uma fazenda, lutando para escapar de abusos e humilhações em uma narrativa sombria."
30914,"Esta Noite Encarnarei no teu Cadáver","Um terror cult de Zé do Caixão, onde o personagem busca a mulher perfeita para gerar seu filho, envolvendo violência, iconoclastia e um final chocante."
296317,"Data Limite Segundo Chico Xavier","Um documentário ufológico e espiritualista que explora profecias de Chico Xavier sobre um prazo para a humanidade evoluir moralmente ou enfrentar consequências catastróficas."
1424114,"(2) Seres em Transformação","Um curta experimental sobre dois personagens confinados durante a pandemia, em uma alegoria surreal sobre isolamento, loucura e transformação pessoal."
341612,"Mulher Objeto","Um drama psicológico sobre uma mulher que odeia sexo devido a traumas infantis, mas tem fantasias contraditórias, levando a uma jornada de autodescoberta com um analista."
355048,"Marcelo Zona Sul","Um drama adolescente sobre um jovem carioca rebelde que sonha em viajar pelo mundo, enfrentando conflitos com o pai e descobrindo o amor em meio à cultura juvenil dos anos 80."
844234,"A Sentença","Um curta fantástico sobre uma mulher que sonha com um dragão pedindo ajuda, misturando realidade e fantasia em uma narrativa sobre conexões invisíveis e destino."
1064040,"Memória, identidades e ancestralidade como possibilidade do estudo de história em sala de aula","Um documentário educativo sobre alunos de uma escola pública que exploram sua história e identidade através da cultura afro-brasileira, destacando samba e resistência."
471287,"Guerra de Algodão","Um drama familiar sobre uma jovem que visita a avó em Salvador e descobre segredos das mulheres de sua linhagem, em uma narrativa sobre raízes e empoderamento feminino."
385566,"Apaixonados: O Filme","Uma comédia romântica com três casais improváveis se encontrando durante o Carnaval, enfrentando conflitos e descobrindo o amor em meio à folia e tradições cariocas."
42209,"Os Trapalhões na Guerra dos Planetas","Uma aventura espacial clássica dos Trapalhões, onde o grupo viaja para um planeta distante para salvá-lo de um vilão intergaláctico, com humor e efeitos especiais kitsch."
1324276,"Amigos Sem Compromisso","Uma comédia romântica sobre dois profissionais que iniciam um acordo de sexo sem envolvimento, mas acabam se apaixonando, em uma trama leve e cheia de química."
486559,"Gal Costa: Estratosférica – Ao Vivo","Um documentário musical que captura o show icônico de Gal Costa, celebrando sua carreira e apresentando clássicos da MPB em performances emocionantes."
258681,"O Dia da Caça","Um thriller noir sobre traficantes que buscam vingança após serem traídos em um acordo de drogas na Amazônia, em uma trama violenta e cheia de reviravoltas."
20268,"Última Parada 174","Um drama social baseado no sequestro real de um ônibus no Rio, mostrando a vida do criminoso e as vítimas, com críticas à desigualdade e violência urbana."
1008568,"Levante","Um drama sobre uma atleta que descobre uma gravidez inesperada antes de um campeonato decisivo, enfrentando o dilema entre carreira e maternidade."
